Date,JPM_Close,VIX_Decimal,Risk_Free_Rate,Daily_Return,Rolling_Vol_20d,Dividend_Growth_Proxy,VIX_JPM_Corr_20d,IR_Momentum_10d,JPM_SMA20_Disparity,IV_RV_Spread,Rate_Delta
2022-04-06,118.8298,0.221,0.0067,-0.014,0.2708,-0.092,-0.6221,0.0058,-0.0344,-0.0498,0.0002
2022-04-07,118.4683,0.2155,0.0068,-0.003,0.2676,-0.0922,-0.7047,0.0059,-0.0374,-0.0521,0.0001
2022-04-08,120.6372,0.2116,0.0069,0.0181,0.2605,-0.0906,-0.6745,0.0061,-0.0218,-0.0489,0.0001
2022-04-11,120.1944,0.2437,0.0078,-0.0037,0.2596,-0.0896,-0.6519,0.0063,-0.0267,-0.0159,0.0009
2022-04-12,118.875,0.2426,0.0074,-0.011,0.2559,-0.0886,-0.6269,0.0065,-0.0374,-0.0133,-0.0004
2022-04-13,115.0432,0.2182,0.0075,-0.0328,0.2247,-0.091,-0.2216,0.0067,-0.065,-0.0065,0.0001
2022-04-14,113.9768,0.227,0.0078,-0.0093,0.2169,-0.0956,-0.2056,0.0069,-0.0692,0.0101,0.0003
2022-04-18,116.0915,0.2217,0.0082,0.0184,0.2318,-0.1004,-0.2062,0.0072,-0.0482,-0.0101,0.0004
2022-04-19,118.4954,0.2137,0.0082,0.0205,0.2475,-0.1034,-0.2329,0.0074,-0.0258,-0.0338,0.0
2022-04-20,118.9111,0.2032,0.0082,0.0035,0.2325,-0.1073,-0.2324,0.0075,-0.0187,-0.0293,0.0
2022-04-21,117.9893,0.2268,0.0082,-0.0078,0.2249,-0.1089,-0.2212,0.0077,-0.0234,0.0019,0.0
2022-04-22,114.6004,0.2821,0.0082,-0.0291,0.24,-0.1125,-0.3768,0.0078,-0.0468,0.0421,0.0
2022-04-25,114.5643,0.2702,0.0093,-0.0003,0.2353,-0.1173,-0.3647,0.0081,-0.042,0.0349,0.0011
2022-04-26,111.1753,0.3352,0.0084,-0.03,0.2512,-0.123,-0.4931,0.0081,-0.0644,0.084,-0.0009
2022-04-27,109.7294,0.316,0.0082,-0.0131,0.2501,-0.1304,-0.4432,0.0082,-0.07,0.0659,-0.0002
2022-04-28,111.4645,0.2999,0.0081,0.0157,0.2629,-0.1374,-0.4766,0.0083,-0.0494,0.037,-0.0001
2022-04-29,107.8677,0.334,0.0083,-0.0328,0.2659,-0.1438,-0.5309,0.0083,-0.0744,0.0681,0.0002
2022-05-02,108.8528,0.3234,0.009,0.0091,0.2713,-0.1492,-0.5536,0.0084,-0.0609,0.0521,0.0007
2022-05-03,111.1843,0.2925,0.009,0.0212,0.2856,-0.1548,-0.5942,0.0085,-0.0363,0.0069,0.0
2022-05-04,114.8625,0.2542,0.0088,0.0325,0.3129,-0.158,-0.6474,0.0085,-0.002,-0.0587,-0.0002
2022-05-05,111.9887,0.312,0.0084,-0.0253,0.321,-0.1627,-0.6748,0.0086,-0.0241,-0.009,-0.0004
2022-05-06,111.8079,0.3019,0.0084,-0.0016,0.321,-0.1672,-0.6743,0.0086,-0.0228,-0.0191,0.0
2022-05-09,110.127,0.3475,0.0092,-0.0151,0.3137,-0.1734,-0.6828,0.0086,-0.033,0.0338,0.0008
2022-05-10,107.443,0.3299,0.0089,-0.0247,0.3217,-0.1804,-0.6343,0.0086,-0.0513,0.0082,-0.0003
2022-05-11,106.7652,0.3256,0.009,-0.0063,0.3211,-0.1878,-0.6367,0.0087,-0.0522,0.0045,0.0001
2022-05-12,106.6748,0.3177,0.0095,-0.0008,0.3045,-0.1946,-0.7608,0.0088,-0.0495,0.0132,0.0005
2022-05-13,107.6237,0.2887,0.0101,0.0089,0.307,-0.2008,-0.7654,0.009,-0.0383,-0.0183,0.0006
2022-05-16,106.8736,0.2747,0.0107,-0.007,0.2967,-0.2087,-0.7664,0.0092,-0.0411,-0.022,0.0006
2022-05-17,110.4162,0.261,0.0106,0.0326,0.3127,-0.2165,-0.7523,0.0094,-0.0057,-0.0517,-0.0001
2022-05-18,108.5274,0.3096,0.0102,-0.0173,0.3152,-0.2244,-0.7523,0.0095,-0.0181,-0.0056,-0.0004
2022-05-19,106.9188,0.2935,0.0104,-0.0149,0.3172,-0.2337,-0.7259,0.0097,-0.0278,-0.0237,0.0002
2022-05-20,106.0422,0.2943,0.0101,-0.0082,0.3044,-0.2416,-0.6958,0.0099,-0.032,-0.0101,-0.0003
2022-05-23,112.6032,0.2848,0.0107,0.06,0.3798,-0.2466,-0.6016,0.01,0.0288,-0.095,0.0006
2022-05-24,114.1937,0.2945,0.0105,0.014,0.3669,-0.2486,-0.5315,0.0102,0.0419,-0.0724,-0.0002
2022-05-25,114.989,0.2837,0.0105,0.0069,0.3634,-0.2494,-0.5669,0.0103,0.0467,-0.0797,0.0
2022-05-26,116.9772,0.275,0.0106,0.0171,0.3641,-0.2498,-0.5615,0.0104,0.0621,-0.0891,0.0001
2022-05-27,118.631,0.2572,0.0106,0.014,0.3413,-0.2483,-0.5136,0.0105,0.0719,-0.0841,0.0
2022-05-31,119.4985,0.2619,0.0113,0.0073,0.341,-0.2476,-0.5087,0.0106,0.0746,-0.0791,0.0007
2022-06-01,117.4019,0.2569,0.0112,-0.0177,0.344,-0.2482,-0.4674,0.0106,0.0528,-0.0871,-0.0001
2022-06-02,119.2907,0.2472,0.0113,0.016,0.3296,-0.249,-0.4088,0.0107,0.0676,-0.0824,0.0001
2022-06-03,117.6278,0.2479,0.0117,-0.014,0.3195,-0.2483,-0.2999,0.0108,0.05,-0.0716,0.0004
2022-06-06,117.2392,0.2507,0.0123,-0.0033,0.3199,-0.2473,-0.3084,0.0111,0.044,-0.0692,0.0006
2022-06-07,117.5465,0.2402,0.0124,0.0026,0.3131,-0.2452,-0.2362,0.0112,0.0433,-0.0729,0.0001
2022-06-08,115.6758,0.2396,0.0125,-0.016,0.3043,-0.2429,-0.3258,0.0114,0.023,-0.0647,0.0001
2022-06-09,113.2448,0.2609,0.0126,-0.0212,0.3152,-0.2408,-0.3949,0.0116,-0.0014,-0.0543,0.0001
2022-06-10,108.0394,0.2775,0.0134,-0.0471,0.3618,-0.2398,-0.463,0.0119,-0.0478,-0.0843,0.0008
2022-06-13,104.8222,0.3402,0.0169,-0.0302,0.3763,-0.2391,-0.5244,0.0126,-0.0751,-0.0361,0.0035
2022-06-14,103.078,0.3269,0.0178,-0.0168,0.3799,-0.238,-0.5044,0.0132,-0.0889,-0.053,0.0009
2022-06-15,104.298,0.2962,0.0169,0.0118,0.3616,-0.2389,-0.4961,0.0138,-0.0756,-0.0654,-0.0009
2022-06-16,102.5086,0.3295,0.0154,-0.0173,0.3616,-0.2388,-0.5074,0.0142,-0.0891,-0.0321,-0.0015
2022-06-17,102.1472,0.3113,0.0158,-0.0035,0.3588,-0.2369,-0.5306,0.0146,-0.0903,-0.0475,0.0004
2022-06-21,104.6776,0.3019,0.0166,0.0245,0.3702,-0.2336,-0.5392,0.015,-0.0672,-0.0683,0.0008
2022-06-22,104.0902,0.2895,0.0157,-0.0056,0.2928,-0.2333,-0.5901,0.0154,-0.069,-0.0033,-0.0009
2022-06-23,102.9515,0.2905,0.0159,-0.011,0.2858,-0.2351,-0.634,0.0157,-0.0745,0.0047,0.0002
2022-06-24,106.0241,0.2723,0.0166,0.0294,0.3086,-0.2361,-0.6421,0.0161,-0.043,-0.0363,0.0007
2022-06-27,105.1746,0.2695,0.0175,-0.008,0.2985,-0.2382,-0.6413,0.0165,-0.0456,-0.029,0.0009
2022-06-28,104.6685,0.2836,0.0175,-0.0048,0.2896,-0.2414,-0.6148,0.0166,-0.0441,-0.006,0.0
2022-06-29,104.1986,0.2816,0.0173,-0.0045,0.2853,-0.2445,-0.632,0.0165,-0.0417,-0.0037,-0.0002
2022-06-30,101.7676,0.2871,0.0166,-0.0236,0.289,-0.2484,-0.6438,0.0165,-0.0573,-0.0019,-0.0007
2022-07-01,103.069,0.267,0.0166,0.0127,0.2858,-0.2529,-0.6619,0.0166,-0.038,-0.0188,0.0
2022-07-05,102.6769,0.2754,0.0186,-0.0038,0.2849,-0.2567,-0.6592,0.0169,-0.0349,-0.0095,0.002
2022-07-06,102.0114,0.2673,0.0185,-0.0065,0.2846,-0.2601,-0.658,0.0171,-0.0343,-0.0173,-0.0001
2022-07-07,104.5915,0.2608,0.0189,0.025,0.3049,-0.2627,-0.6336,0.0174,-0.0038,-0.0441,0.0004
2022-07-08,104.2633,0.2464,0.0191,-0.0031,0.3026,-0.2643,-0.6365,0.0177,-0.0015,-0.0562,0.0002
2022-07-11,102.8957,0.2617,0.0213,-0.0132,0.2983,-0.2679,-0.6251,0.0182,-0.0096,-0.0366,0.0022
2022-07-12,102.996,0.2729,0.0216,0.001,0.2534,-0.2699,-0.6209,0.0186,-0.0063,0.0195,0.0003
2022-07-13,102.0296,0.2682,0.0233,-0.0094,0.233,-0.2709,-0.5058,0.0192,-0.0143,0.0352,0.0017
2022-07-14,98.4648,0.264,0.0233,-0.0356,0.2577,-0.2735,-0.4889,0.0198,-0.0466,0.0063,0.0
2022-07-15,102.9778,0.2423,0.0229,0.0448,0.3042,-0.2742,-0.5345,0.0204,-0.0022,-0.0619,-0.0004
2022-07-18,101.9202,0.253,0.0244,-0.0103,0.3001,-0.2748,-0.5357,0.0212,-0.0122,-0.0471,0.0015
2022-07-19,104.4457,0.245,0.0246,0.0245,0.3123,-0.2736,-0.5737,0.0218,0.0111,-0.0673,0.0002
2022-07-20,104.4274,0.2388,0.0244,-0.0002,0.2998,-0.2738,-0.5641,0.0224,0.0111,-0.061,-0.0002
2022-07-21,105.1385,0.2311,0.024,0.0068,0.3,-0.2745,-0.593,0.0229,0.0175,-0.0689,-0.0004
2022-07-22,104.628,0.2303,0.0241,-0.0049,0.2977,-0.2739,-0.5903,0.0234,0.0117,-0.0674,0.0001
2022-07-25,105.0474,0.2336,0.0255,0.004,0.2784,-0.274,-0.5254,0.0238,0.0162,-0.0448,0.0014
2022-07-26,103.4063,0.2469,0.0248,-0.0157,0.2825,-0.2744,-0.5552,0.0241,0.0012,-0.0356,-0.0007
2022-07-27,105.0656,0.2324,0.0237,0.0159,0.2881,-0.2735,-0.5914,0.0242,0.0171,-0.0557,-0.0011
2022-07-28,104.6736,0.2233,0.0235,-0.0037,0.288,-0.2728,-0.5789,0.0242,0.0131,-0.0647,-0.0002
2022-07-29,105.175,0.2133,0.0234,0.0048,0.2741,-0.2706,-0.5593,0.0242,0.0162,-0.0608,-0.0001
2022-08-01,104.1265,0.2284,0.0248,-0.01,0.2738,-0.2687,-0.5565,0.0243,0.0056,-0.0454,0.0014
2022-08-02,102.5037,0.2393,0.0248,-0.0157,0.2795,-0.2672,-0.5822,0.0243,-0.01,-0.0402,0.0
2022-08-03,103.5795,0.2195,0.0244,0.0104,0.2808,-0.2662,-0.6036,0.0243,-0.0004,-0.0613,-0.0004
2022-08-04,102.4399,0.2144,0.0241,-0.0111,0.2685,-0.2665,-0.5968,0.0243,-0.0103,-0.0541,-0.0003
2022-08-05,105.5397,0.2115,0.0248,0.0298,0.2897,-0.2666,-0.5859,0.0244,0.019,-0.0782,0.0007
2022-08-08,104.2542,0.2129,0.0257,-0.0123,0.2891,-0.2665,-0.5724,0.0244,0.0059,-0.0762,0.0009
2022-08-09,105.1932,0.2177,0.0258,0.009,0.2906,-0.2652,-0.572,0.0245,0.0139,-0.0729,0.0001
2022-08-10,107.9375,0.1974,0.0256,0.0258,0.3004,-0.2636,-0.6246,0.0247,0.0374,-0.103,-0.0002
2022-08-11,109.533,0.202,0.0252,0.0147,0.2663,-0.2602,-0.6816,0.0249,0.0472,-0.0643,-0.0004
2022-08-12,111.3473,0.1953,0.0253,0.0164,0.2266,-0.2582,-0.6108,0.025,0.0603,-0.0313,0.0001
2022-08-15,111.6482,0.1995,0.0263,0.0027,0.2204,-0.2563,-0.58,0.0252,0.0582,-0.0209,0.001
2022-08-16,112.7149,0.1969,0.0261,0.0095,0.2085,-0.2564,-0.5732,0.0253,0.0642,-0.0116,-0.0002
2022-08-17,111.7667,0.199,0.0259,-0.0084,0.2126,-0.2554,-0.5883,0.0255,0.0516,-0.0136,-0.0002
2022-08-18,110.9005,0.1956,0.0261,-0.0078,0.2158,-0.2536,-0.5695,0.0257,0.0406,-0.0202,0.0002
2022-08-19,108.1563,0.206,0.0264,-0.0251,0.2361,-0.253,-0.6123,0.0258,0.0132,-0.0301,0.0003
2022-08-22,106.3693,0.238,0.0274,-0.0167,0.2446,-0.2537,-0.6379,0.026,-0.0042,-0.0066,0.001
2022-08-23,105.3209,0.2411,0.0271,-0.0099,0.2403,-0.2544,-0.6153,0.0261,-0.0149,0.0008,-0.0003
2022-08-24,105.5762,0.2282,0.0273,0.0024,0.2338,-0.2562,-0.5798,0.0263,-0.0127,-0.0056,0.0002
2022-08-25,108.0834,0.2178,0.0278,0.0235,0.2472,-0.2576,-0.6207,0.0266,0.0091,-0.0294,0.0005
2022-08-26,104.5459,0.2556,0.0278,-0.0333,0.276,-0.2606,-0.7131,0.0268,-0.0236,-0.0204,0.0
2022-08-29,104.2907,0.2621,0.0289,-0.0024,0.2737,-0.2641,-0.7073,0.0271,-0.0261,-0.0116,0.0011
2022-08-30,104.3089,0.2621,0.0288,0.0002,0.2673,-0.2662,-0.6987,0.0273,-0.0267,-0.0052,-0.0001
2022-08-31,103.6889,0.2587,0.0287,-0.006,0.2658,-0.2685,-0.6882,0.0276,-0.0326,-0.0071,-0.0001
2022-09-01,104.4001,0.2556,0.0288,0.0068,0.2635,-0.2702,-0.7241,0.0279,-0.0268,-0.0079,0.0001
2022-09-02,103.6707,0.2547,0.0285,-0.007,0.2415,-0.2735,-0.7476,0.0281,-0.0328,0.0132,-0.0003
2022-09-06,103.698,0.2691,0.0296,0.0003,0.2378,-0.2744,-0.7447,0.0283,-0.0323,0.0313,0.0011
2022-09-07,105.6673,0.2464,0.0298,0.0188,0.2453,-0.2747,-0.7801,0.0286,-0.0141,0.0011,0.0002
2022-09-08,108.129,0.2361,0.0297,0.023,0.2417,-0.2744,-0.7557,0.0288,0.0088,-0.0056,-0.0001
2022-09-09,108.6486,0.2279,0.0298,0.0048,0.2363,-0.2742,-0.7873,0.029,0.014,-0.0084,0.0001
2022-09-12,109.9342,0.2387,0.0309,0.0118,0.2324,-0.2734,-0.7352,0.0293,0.0267,0.0063,0.0011
2022-09-13,106.1141,0.2727,0.0319,-0.0354,0.2625,-0.2759,-0.793,0.0296,-0.0064,0.0102,0.001
2022-09-14,105.8679,0.2616,0.0314,-0.0023,0.2586,-0.2785,-0.7773,0.0299,-0.0055,0.003,-0.0005
2022-09-15,107.4634,0.2627,0.0312,0.015,0.2655,-0.2808,-0.7654,0.0302,0.0115,-0.0028,-0.0002
2022-09-16,106.7432,0.263,0.031,-0.0067,0.2652,-0.2835,-0.7737,0.0304,0.0067,-0.0022,-0.0002
2022-09-19,107.7278,0.2576,0.0329,0.0092,0.2531,-0.2848,-0.7905,0.0308,0.0162,0.0045,0.0019
2022-09-20,105.6035,0.2716,0.0326,-0.0199,0.2562,-0.2846,-0.7916,0.0311,-0.0035,0.0154,-0.0003
2022-09-21,102.5584,0.2799,0.0321,-0.0293,0.2743,-0.2847,-0.7708,0.0313,-0.031,0.0056,-0.0005
2022-09-22,101.3914,0.2735,0.0319,-0.0114,0.2762,-0.2862,-0.7499,0.0316,-0.0401,-0.0027,-0.0002
2022-09-23,99.5042,0.2992,0.0312,-0.0188,0.265,-0.2904,-0.7514,0.0317,-0.0541,0.0342,-0.0007
2022-09-26,97.3616,0.3226,0.033,-0.0218,0.251,-0.2944,-0.7173,0.0319,-0.0713,0.0716,0.0018
2022-09-27,96.5046,0.326,0.0326,-0.0088,0.2516,-0.2994,-0.7176,0.032,-0.0761,0.0744,-0.0004
2022-09-28,98.4557,0.3018,0.0329,0.02,0.2654,-0.304,-0.7509,0.0321,-0.0547,0.0364,0.0003
2022-09-29,96.7873,0.3184,0.0326,-0.0171,0.27,-0.3093,-0.7672,0.0323,-0.0677,0.0484,-0.0003
2022-09-30,95.2738,0.3162,0.0322,-0.0158,0.2705,-0.3151,-0.7412,0.0324,-0.0782,0.0457,-0.0004
2022-10-03,98.2187,0.301,0.0334,0.0304,0.2973,-0.3199,-0.7619,0.0324,-0.0472,0.0037,0.0012
2022-10-04,102.8137,0.2907,0.0332,0.0457,0.3435,-0.3226,-0.7508,0.0325,-0.0022,-0.0528,-0.0002
2022-10-05,101.5443,0.2855,0.0333,-0.0124,0.3382,-0.3278,-0.7172,0.0326,-0.0125,-0.0527,0.0001
2022-10-06,99.4746,0.3052,0.0332,-0.0206,0.3308,-0.3354,-0.7163,0.0328,-0.0286,-0.0256,-0.0001
2022-10-07,97.4877,0.3136,0.0331,-0.0202,0.3336,-0.3445,-0.7128,0.033,-0.0428,-0.02,-0.0001
2022-10-10,96.577,0.3245,0.0342,-0.0094,0.3276,-0.3552,-0.7493,0.0331,-0.0454,-0.0031,0.0011
2022-10-11,93.7898,0.3363,0.0353,-0.0293,0.3211,-0.3637,-0.7197,0.0333,-0.0673,0.0152,0.0011
2022-10-12,95.3076,0.3357,0.0356,0.0161,0.3305,-0.3719,-0.7275,0.0336,-0.0472,0.0052,0.0003
2022-10-13,100.606,0.3194,0.0364,0.0541,0.3867,-0.3763,-0.7609,0.034,0.0092,-0.0673,0.0008
2022-10-14,102.2802,0.3202,0.0365,0.0165,0.3927,-0.3805,-0.7571,0.0344,0.0283,-0.0725,0.0001
2022-10-17,106.5759,0.3137,0.0382,0.0411,0.4204,-0.384,-0.7501,0.0349,0.0721,-0.1067,0.0017
2022-10-18,109.3172,0.305,0.0389,0.0254,0.4234,-0.3869,-0.7509,0.0355,0.0977,-0.1184,0.0007
2022-10-19,107.1739,0.3076,0.0391,-0.0198,0.4155,-0.3898,-0.7424,0.036,0.0736,-0.1079,0.0002
2022-10-20,106.8243,0.2998,0.0391,-0.0033,0.4129,-0.3921,-0.7527,0.0366,0.0672,-0.1131,0.0
2022-10-21,112.4355,0.2969,0.039,0.0512,0.4387,-0.3888,-0.7151,0.0372,0.1161,-0.1418,-0.0001
2022-10-24,112.5735,0.2985,0.04,0.0012,0.4268,-0.3844,-0.7012,0.0378,0.1091,-0.1283,0.001
2022-10-25,112.8678,0.2846,0.0397,0.0026,0.423,-0.3781,-0.6652,0.0382,0.1031,-0.1384,-0.0003
2022-10-26,114.1648,0.2728,0.0394,0.0114,0.4208,-0.3726,-0.6844,0.0386,0.1073,-0.148,-0.0003
2022-10-27,114.6156,0.2739,0.0395,0.0039,0.4111,-0.365,-0.6686,0.0389,0.1021,-0.1372,0.0001
2022-10-28,115.977,0.2575,0.0399,0.0118,0.4011,-0.3574,-0.6569,0.0393,0.1042,-0.1436,0.0004
2022-10-31,115.793,0.2588,0.0406,-0.0016,0.3953,-0.3503,-0.6429,0.0395,0.0933,-0.1365,0.0007
2022-11-01,117.8811,0.2581,0.0406,0.0179,0.3719,-0.3446,-0.6187,0.0397,0.1052,-0.1138,0.0
2022-11-02,116.7957,0.2586,0.0404,-0.0093,0.3699,-0.3382,-0.6483,0.0398,0.0872,-0.1113,-0.0002
2022-11-03,117.0073,0.253,0.0406,0.0018,0.356,-0.3305,-0.604,0.04,0.0804,-0.103,0.0002
2022-11-04,120.2084,0.2455,0.0402,0.027,0.3455,-0.3195,-0.572,0.0401,0.0984,-0.1,-0.0004
2022-11-07,120.8431,0.2435,0.0412,0.0053,0.3382,-0.3076,-0.5458,0.0402,0.0921,-0.0947,0.001
2022-11-08,120.9167,0.2554,0.041,0.0006,0.3058,-0.2957,-0.4223,0.0403,0.0795,-0.0504,-0.0002
2022-11-09,119.3437,0.2609,0.0411,-0.0131,0.3188,-0.2851,-0.4776,0.0405,0.0542,-0.0579,0.0001
2022-11-10,124.2558,0.2353,0.0409,0.0403,0.2973,-0.2766,-0.4836,0.0406,0.0862,-0.062,-0.0002
2022-11-11,124.4582,0.2252,0.0412,0.0016,0.298,-0.268,-0.4769,0.0408,0.0775,-0.0728,0.0003
2022-11-14,123.1796,0.2373,0.0416,-0.0103,0.2818,-0.2609,-0.5375,0.0409,0.0589,-0.0445,0.0004
2022-11-15,122.2873,0.2454,0.0414,-0.0073,0.2778,-0.2553,-0.5467,0.041,0.0454,-0.0324,-0.0002
2022-11-16,122.4528,0.2411,0.0414,0.0014,0.2618,-0.2477,-0.5334,0.0411,0.04,-0.0207,0.0
2022-11-17,121.9193,0.2393,0.0413,-0.0044,0.2624,-0.2391,-0.5558,0.0411,0.0289,-0.0231,-0.0001
2022-11-18,123.1152,0.2312,0.0415,0.0098,0.2036,-0.2327,-0.725,0.0413,0.0343,0.0276,0.0002
2022-11-21,122.3885,0.2236,0.0423,-0.0059,0.2067,-0.2252,-0.6914,0.0414,0.024,0.0169,0.0008
2022-11-22,124.219,0.2129,0.0421,0.0148,0.21,-0.2185,-0.7312,0.0415,0.0344,0.0029,-0.0002
2022-11-23,125.5436,0.2035,0.0421,0.0106,0.2097,-0.2128,-0.731,0.0416,0.0405,-0.0062,0.0
2022-11-25,125.7828,0.205,0.0422,0.0019,0.2099,-0.2079,-0.7338,0.0417,0.0377,-0.0049,0.0001
2022-11-28,123.5843,0.2221,0.043,-0.0176,0.2223,-0.2022,-0.7756,0.0419,0.0163,-0.0002,0.0008
2022-11-29,125.6172,0.2189,0.0427,0.0163,0.2262,-0.1955,-0.7638,0.042,0.0289,-0.0073,-0.0003
2022-11-30,127.1074,0.2058,0.0427,0.0118,0.2223,-0.1884,-0.794,0.0421,0.0372,-0.0165,0.0
2022-12-01,125.3229,0.1984,0.0422,-0.0141,0.2267,-0.181,-0.7311,0.0422,0.0191,-0.0283,-0.0005
2022-12-02,124.3294,0.1906,0.0422,-0.008,0.2303,-0.1752,-0.6989,0.0423,0.008,-0.0397,0.0
2022-12-05,120.8431,0.2075,0.0427,-0.0284,0.2378,-0.1718,-0.7692,0.0424,-0.0205,-0.0303,0.0005
2022-12-06,121.0455,0.2217,0.0427,0.0017,0.2371,-0.1694,-0.7252,0.0425,-0.019,-0.0154,0.0
2022-12-07,120.9627,0.2268,0.042,-0.0007,0.2371,-0.1674,-0.7486,0.0424,-0.0197,-0.0103,-0.0007
2022-12-08,122.2321,0.2229,0.0417,0.0104,0.2346,-0.164,-0.7398,0.0424,-0.0105,-0.0117,-0.0003
2022-12-09,121.5698,0.2283,0.0419,-0.0054,0.1841,-0.1629,-0.6359,0.0424,-0.0148,0.0442,0.0002
2022-12-12,123.4555,0.25,0.0429,0.0154,0.1931,-0.161,-0.4066,0.0424,0.0009,0.0569,0.001
2022-12-13,123.336,0.2255,0.0426,-0.001,0.1895,-0.1582,-0.3224,0.0424,-0.0002,0.036,-0.0003
2022-12-14,122.7196,0.2114,0.0423,-0.005,0.1885,-0.1557,-0.2691,0.0423,-0.0053,0.0229,-0.0003
2022-12-15,119.6749,0.2283,0.0422,-0.0251,0.2087,-0.1545,-0.3695,0.0423,-0.0289,0.0196,-0.0001
2022-12-16,118.9298,0.2262,0.042,-0.0062,0.2092,-0.1545,-0.3674,0.0423,-0.0338,0.017,-0.0002
2022-12-19,119.6381,0.2242,0.0428,0.0059,0.2069,-0.154,-0.3511,0.0423,-0.0267,0.0173,0.0008
2022-12-20,120.2176,0.2148,0.0425,0.0048,0.2074,-0.1527,-0.377,0.0423,-0.0211,0.0074,-0.0003
2022-12-21,121.5698,0.2007,0.0422,0.0112,0.2041,-0.1512,-0.3793,0.0423,-0.009,-0.0034,-0.0003
2022-12-22,120.19,0.2197,0.0424,-0.0114,0.2023,-0.1498,-0.3885,0.0424,-0.0181,0.0174,0.0002
2022-12-23,120.7603,0.2087,0.0423,0.0047,0.2033,-0.1488,-0.4043,0.0424,-0.0114,0.0054,-0.0001
2022-12-27,121.1835,0.2165,0.0435,0.0035,0.1955,-0.1486,-0.332,0.0425,-0.007,0.021,0.0012
2022-12-28,121.8457,0.2214,0.0435,0.0055,0.1863,-0.1494,-0.3173,0.0426,-0.0,0.0351,0.0
2022-12-29,122.5448,0.2144,0.0434,0.0057,0.1818,-0.1511,-0.2866,0.0427,0.0076,0.0326,-0.0001
2022-12-30,123.3543,0.2167,0.043,0.0066,0.178,-0.1521,-0.3291,0.0428,0.0151,0.0387,-0.0004
2023-01-03,124.2926,0.229,0.044,0.0076,0.1783,-0.1512,-0.3206,0.043,0.0228,0.0507,0.001
2023-01-04,125.4516,0.2201,0.0441,0.0093,0.1458,-0.1504,-0.2296,0.0431,0.0304,0.0743,0.0001
2023-01-05,125.4238,0.2246,0.0451,-0.0002,0.146,-0.151,-0.2393,0.0433,0.0283,0.0786,0.001
2023-01-06,127.8239,0.2113,0.0451,0.019,0.1578,-0.1489,-0.3017,0.0436,0.0451,0.0535,0.0
2023-01-09,127.2957,0.2197,0.0455,-0.0041,0.1568,-0.1486,-0.3129,0.044,0.0386,0.0629,0.0004
2023-01-10,128.4355,0.2058,0.0457,0.0089,0.1561,-0.1482,-0.3238,0.0443,0.045,0.0497,0.0002
2023-01-11,129.39,0.2109,0.0457,0.0074,0.1499,-0.1485,-0.4932,0.0445,0.0502,0.061,0.0
2023-01-12,129.2603,0.1883,0.045,-0.001,0.1499,-0.1493,-0.5037,0.0447,0.0466,0.0384,-0.0007
2023-01-13,132.5221,0.1835,0.0451,0.0249,0.1671,-0.1486,-0.5408,0.0448,0.0688,0.0164,0.0001
2023-01-17,130.4741,0.1936,0.0456,-0.0156,0.1474,-0.1478,-0.4779,0.0451,0.0477,0.0462,0.0005
2023-01-18,126.5544,0.2034,0.0454,-0.0305,0.1896,-0.1442,-0.5169,0.0452,0.0132,0.0138,-0.0002
2023-01-19,124.8679,0.2052,0.0455,-0.0134,0.198,-0.1406,-0.5103,0.0454,-0.0024,0.0072,0.0001
2023-01-20,125.1736,0.1985,0.0457,0.0024,0.1978,-0.1372,-0.507,0.0454,-0.002,0.0007,0.0002
2023-01-23,127.203,0.1981,0.0458,0.0161,0.2015,-0.1324,-0.4702,0.0455,0.0119,-0.0034,0.0001
2023-01-24,128.2965,0.192,0.0457,0.0086,0.1959,-0.1256,-0.4206,0.0455,0.0174,-0.0039,-0.0001
2023-01-25,128.9174,0.1908,0.0456,0.0048,0.196,-0.1186,-0.4261,0.0455,0.019,-0.0052,-0.0001
2023-01-26,129.7143,0.1873,0.0455,0.0062,0.1962,-0.1117,-0.4393,0.0455,0.0218,-0.0089,-0.0001
2023-01-27,130.0294,0.1851,0.0457,0.0024,0.1961,-0.1052,-0.4519,0.0456,0.021,-0.011,0.0002
2023-01-30,128.9266,0.1994,0.0459,-0.0085,0.2002,-0.0986,-0.4855,0.0456,0.0098,-0.0008,0.0002
2023-01-31,129.6957,0.194,0.0458,0.0059,0.2,-0.0925,-0.497,0.0457,0.0133,-0.006,-0.0001
2023-02-01,129.3529,0.1787,0.0454,-0.0026,0.1999,-0.0876,-0.5039,0.0457,0.0087,-0.0212,-0.0004
2023-02-02,128.7506,0.1873,0.0453,-0.0047,0.1993,-0.0833,-0.5025,0.0456,0.0027,-0.012,-0.0001
2023-02-03,130.7429,0.1833,0.0457,0.0154,0.2053,-0.0758,-0.5,0.0456,0.0161,-0.022,0.0004
2023-02-06,131.512,0.1943,0.0459,0.0059,0.1961,-0.0696,-0.4093,0.0456,0.0206,-0.0018,0.0002
2023-02-07,133.1151,0.1866,0.0459,0.0121,0.1984,-0.0633,-0.4143,0.0457,0.0307,-0.0118,0.0
2023-02-08,132.1792,0.1963,0.0459,-0.0071,0.1994,-0.0574,-0.4203,0.0457,0.022,-0.0031,0.0
2023-02-09,130.122,0.2071,0.0464,-0.0157,0.2069,-0.0536,-0.4857,0.0458,0.0058,0.0002,0.0005
